CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
    04440219 05,18,Other,Urban,Primary,0,Richest,173855
    04440229 04,18,Single,Urban,Primary,0,Richest,167923
    04440246 02,27,Married,Urban,Primary,4,Richest,128922
    04440255 02,34,Married,Urban,No Education,6,Richest,129752
    04440255 03,18,Single,Urban,Primary,0,Richest,129752
    04440255 09,20,Single,Urban,Primary,0,Richest,129752
    04440291 01,25,Married,Urban,Secondary,2,Richest,123960
    04440316 04,20,Single,Urban,Primary,0,Richest,104122
    04440316 05,18,Single,Urban,Secondary,0,Richest,104122
    04440354 01,17,Single,Urban,Primary,0,Richest,90181
    04440354 02,20,Single,Urban,Secondary,0,Richest,90181
    04440357 02,39,Married,Urban,No Education,10,Richest,100293
    04440357 04,25,Single,Urban,Primary,0,Richest,100293
    04440357 08,16,Single,Urban,Secondary,0,Richest,100293
    04440373 02,28,Married,Urban,Primary,2,Richest,179880
    04440373 06,19,Single,Urban,Primary,0,Richest,179880
    04440373 07,29,Single,Urban,No Education,0,Richest,179880
    04440386 03,28,Married,Urban,Higher,1,Richest,142730
    04440429 01,32,Married,Urban,Secondary,2,Richest,209425
    04440445 02,35,Married,Urban,Primary,3,Richest,152112
    04440460 02,25,Married,Urban,Primary,1,Richest,148334
    04440478 02,29,Married,Urban,Higher,2,Richest,225364
    04440478 04,24,Married,Urban,Primary,1,Richest,225364
    04440478 08,16,Single,Urban,No Education,0,Richest,225364
    04450041 03,18,Married,Rural,No Education,1,Middle,-46425
    04450049 02,30,Married,Rural,No Education,0,Poorest,-65223
    04450053 02,20,Married,Rural,No Education,1,Poorer,-47542
    04450070 02,35,Married,Rural,No Education,6,Poorest,-64814
    04450097 02,48,Married,Rural,No Education,4,Poorest,-69536
    04450126 02,25,Married,Rural,Primary,3,Poorer,-58191
    04450129 02,30,Married,Rural,No Education,1,Poorest,-69685
    04450134 02,42,Married,Rural,No Education,3,Poorest,-84495
    04450134 05,17,Married,Rural,Primary,0,Poorest,-84495
    04450152 02,25,Married,Rural,No Education,2,Poorer,-59484
    04450155 02,32,Married,Rural,No Education,2,Poorest,-71755
    04450174 02,30,Married,Rural,No Education,5,Poorest,-73226
    04450232 01,48,Married,Rural,No Education,10,Richer,-9707
    04450242 02,26,Married,Rural,No Education,3,Poorer,-61243
    04450255 02,25,Married,Rural,No Education,2,Poorest,-79380
    04450257 02,20,Married,Rural,Primary,0,Poorer,-60577
    04450310 02,25,Married,Rural,Primary,3,Richer,-30404
    04450316 02,45,Married,Rural,No Education,6,Poorer,-59071
    04450378 02,25,Married,Rural,No Education,2,Poorest,-62734
    04450391 01,43,Married,Rural,No Education,10,Middle,-44329
    04450397 02,33,Married,Rural,No Education,5,Poorest,-83188
    04450419 02,18,Married,Rural,No Education,0,Poorest,-63031
    04460069 02,35,Married,Rural,No Education,4,Poorest,-95365
    04460120 01,35,Married,Rural,Secondary,4,Poorer,-56543
    04460178 01,46,Married,Rural,No Education,4,Poorest,-64685
    04460256 01,35,Married,Rural,No Education,4,Poorest,-73102
    04460258 02,28,Married,Rural,Secondary,1,Poorest,-75222
    04460273 01,25,Married,Rural,Primary,2,Poorest,-67318
    04460279 02,26,Married,Rural,Primary,3,Poorer,-52627
    04460294 01,25,Other,Rural,Secondary,2,Poorest,-74094
    04460339 01,30,Married,Rural,No Education,5,Poorest,-78055
    04460405 01,40,Married,Rural,No Education,4,Poorest,-95897
    04460418 01,22,Married,Rural,Primary,3,Poorest,-75735
    04460466 02,35,Married,Rural,No Education,5,Poorest,-97780
    04460485 01,30,Married,Rural,Higher,2,Poorest,-65618
    04460485 04,19,Single,Rural,Secondary,0,Poorest,-65618
    04460485 05,16,Single,Rural,Primary,0,Poorest,-65618
    04470014 02,20,Married,Rural,Primary,1,Richer,-18569
    04470054 01,32,Married,Rural,No Education,5,Middle,-34721
    04470056 02,31,Married,Rural,No Education,2,Middle,-40417
    04470066 03,17,Single,Rural,No Education,0,Poorer,-48859
    04470083 02,37,Married,Rural,No Education,1,Middle,-41722
    04470086 05,27,Married,Rural,Primary,1,Richer,-19787
    04470099 02,38,Married,Rural,No Education,3,Poorer,-53984
    04470108 02,35,Married,Rural,No Education,3,Poorest,-78480
    04470121 01,40,Other,Rural,No Education,8,Middle,-35527
    04470149 01,40,Other,Rural,No Education,2,Poorer,-51760
    04470153 07,18,Married,Rural,Primary,0,Richest,-8580
    04470215 02,30,Married,Rural,No Education,6,Richer,-11652
    04470233 02,25,Single,Rural,No Education,0,Richer,-27149
    04470233 04,19,Single,Rural,Primary,0,Richer,-27149
    04470233 06,19,Married,Rural,Primary,1,Richer,-27149
    04470239 02,38,Married,Rural,No Education,7,Middle,-46329
    04470242 02,48,Married,Rural,Primary,9,Poorer,-61625
    04470253 01,30,Married,Rural,No Education,5,Richer,-30039
    04470275 02,20,Married,Rural,No Education,1,Middle,-44615
    04470284 02,26,Married,Rural,No Education,5,Middle,-42511
    04470284 08,17,Single,Rural,No Education,0,Middle,-42511
    04470326 02,35,Married,Rural,No Education,5,Middle,-33955
    04470369 02,36,Married,Rural,No Education,4,Middle,-45025
    04470398 02,38,Married,Rural,No Education,6,Poorer,-49624
    04470398 03,20,Single,Rural,Primary,0,Poorer,-49624
    04470449 02,29,Married,Rural,No Education,3,Richer,-29626
    04470454 02,37,Married,Rural,No Education,5,Poorer,-53247
    04470454 03,18,Single,Rural,No Education,0,Poorer,-53247
    04470454 04,15,Single,Rural,Primary,0,Poorer,-53247
    04470466 02,29,Married,Rural,No Education,2,Poorer,-49889
    04470466 06,17,Single,Rural,Primary,0,Poorer,-49889
    04480060 02,28,Married,Rural,Primary,6,Poorest,-72992
    04480065 02,24,Married,Rural,Primary,1,Richer,-17077
    04480068 01,25,Married,Rural,Secondary,2,Poorest,-64038
    04480086 02,16,Single,Rural,Primary,0,Poorest,-61710
    04480096 01,49,Married,Rural,No Education,5,Poorest,-89313
    04480105 01,30,Other,Rural,Primary,3,Poorest,-75971
    04480125 02,20,Married,Rural,Primary,0,Poorer,-58631
    04480144 02,22,Married,Rural,Primary,0,Middle,-37769
    04480144 03,15,Single,Rural,Secondary,0,Middle,-37769
    04480167 01,22,Married,Rural,Primary,2,Poorer,-58606
    04480215 02,32,Married,Rural,Primary,5,Poorest,-72184
    04480224 01,35,Other,Rural,No Education,2,Poorest,-62324
    04480232 02,30,Married,Rural,Primary,5,Middle,-43693
    04480285 02,23,Married,Rural,Primary,3,Poorer,-49933
    04480386 02,22,Married,Rural,Primary,1,Poorer,-60839
    04480421 02,40,Married,Rural,No Education,0,Poorest,-61730
    04480424 01,39,Other,Rural,No Education,11,Poorest,-68345
    04480428 01,35,Married,Rural,Primary,4,Poorer,-55108
    04480432 01,49,Other,Rural,No Education,1,Poorer,-60401
    04480447 01,25,Other,Rural,Primary,5,Poorest,-77367
    04480476 01,20,Single,Rural,No Education,1,Poorest,-72487
    04490011 02,15,Single,Urban,Secondary,0,Richest,113727
    04490017 01,47,Other,Urban,Secondary,3,Richest,142445
    04490017 02,25,Single,Urban,Secondary,1,Richest,142445
    04490030 01,35,Other,Urban,Primary,4,Richest,92373
    04490030 02,16,Married,Urban,Secondary,0,Richest,92373
    04490038 01,49,Other,Urban,Primary,4,Richest,55885
    04490075 01,47,Other,Urban,No Education,4,Richest,96736
    04490118 01,35,Single,Urban,Primary,4,Richest,45116
    04490164 01,46,Other,Urban,No Education,3,Richest,73675
    04490240 01,35,Other,Urban,Secondary,1,Richest,157937
    04490284 01,19,Married,Urban,Higher,0,Richest,76270
    04490285 04,20,Married,Urban,Secondary,1,Richest,153335
    04490357 01,35,Other,Urban,Secondary,2,Richest,154931
    04490357 02,15,Single,Urban,Primary,0,Richest,154931
    04490381 01,23,Single,Urban,Primary,1,Richest,52154
    04490404 02,26,Single,Urban,Primary,0,Richest,62718
    04490414 01,19,Other,Urban,Secondary,0,Richer,-29739
    04490414 02,19,Single,Urban,Secondary,0,Richer,-29739
    04500006 01,28,Married,Rural,No Education,3,Poorest,-75051
    04500028 02,28,Married,Rural,No Education,4,Poorer,-59039
    04500045 01,36,Other,Rural,No Education,5,Poorest,-65561
    04500050 02,38,Married,Rural,No Education,3,Poorest,-63439
    04500053 02,30,Married,Rural,No Education,4,Poorest,-62744
    04500088 04,31,Married,Rural,No Education,6,Poorer,-48391
    04500097 02,30,Married,Rural,No Education,4,Richer,-29333
    04500113 02,29,Married,Rural,No Education,2,Poorer,-52301
    04500118 02,26,Married,Rural,No Education,4,Poorer,-53467
    04500123 02,33,Married,Rural,No Education,2,Poorest,-70518
    04500128 02,24,Married,Rural,No Education,2,Poorest,-80034
    04500158 01,28,Married,Rural,No Education,2,Poorest,-83084
    04500200 02,38,Married,Rural,No Education,5,Richest,5459
    04500200 04,17,Single,Rural,Primary,0,Richest,5459
    04500217 04,24,Married,Rural,No Education,1,Poorer,-50569
    04500241 02,31,Married,Rural,No Education,3,Poorest,-67543
    04500250 03,23,Single,Rural,Primary,0,Poorer,-60922
    04500286 01,30,Married,Rural,Primary,4,Richest,-7527
    04500315 02,28,Married,Rural,No Education,4,Richer,-27462
    04500320 01,40,Married,Rural,No Education,3,Poorest,-78521
    04500320 03,16,Single,Rural,Primary,0,Poorest,-78521
    04500363 02,34,Married,Rural,No Education,5,Richest,-1579
    04500435 02,41,Married,Rural,No Education,6,Poorer,-47305
    04500452 02,38,Married,Rural,No Education,4,Poorest,-75919
    04500483 02,27,Married,Rural,No Education,2,Poorest,-71726
    04500483 05,18,Single,Rural,Primary,0,Poorest,-71726
    04510051 03,17,Single,Urban,Secondary,0,Richest,231512
    04510084 01,24,Single,Urban,Higher,0,Richest,65780
    04510084 02,21,Single,Urban,Higher,0,Richest,65780
    04510084 03,21,Single,Urban,Higher,0,Richest,65780
    04510105 01,25,Single,Urban,Secondary,0,Richest,135720
    04510135 02,37,Married,Urban,Secondary,1,Richest,239801
    04510135 04,18,Single,Urban,Secondary,0,Richest,239801
    04510142 02,33,Married,Urban,Higher,0,Richest,229745
    04510183 01,32,Married,Urban,Higher,1,Richest,146468
    04510188 02,27,Married,Urban,Primary,3,Richest,188661
    04510188 06,18,Single,Urban,Primary,0,Richest,188661
    04510210 02,27,Single,Urban,Higher,0,Richest,224269
    04510223 01,41,Other,Urban,No Education,2,Richest,142431
    04510223 02,26,Single,Urban,Secondary,0,Richest,142431
    04510283 01,27,Single,Urban,Higher,0,Richest,263962
    04510283 02,44,Other,Urban,Higher,2,Richest,263962
    04510283 06,36,Other,Urban,Higher,1,Richest,263962
    04510334 01,43,Single,Urban,Higher,0,Richest,216241
    04510334 02,41,Married,Urban,Higher,1,Richest,216241
    04510334 03,17,Single,Urban,Primary,0,Richest,216241
    04510366 02,39,Married,Urban,Secondary,3,Richest,237718
    04510372 02,34,Married,Urban,Primary,3,Richest,139820
    04510372 04,16,Single,Urban,Primary,0,Richest,139820
    04510374 02,31,Married,Urban,Primary,2,Richest,232303
    04510401 02,38,Married,Urban,Primary,3,Richest,258859
    04510401 03,19,Single,Urban,Higher,0,Richest,258859
    04510401 04,17,Single,Urban,Secondary,0,Richest,258859
    04510421 02,29,Married,Urban,Primary,2,Richest,227198
    04510445 02,31,Married,Urban,Secondary,1,Richest,205049
    04510474 02,20,Single,Urban,Secondary,0,Richest,197691
    04520002 02,34,Married,Rural,Secondary,4,Richest,381
    04520023 02,47,Married,Rural,No Education,9,Richer,-28180
    04520023 03,26,Single,Rural,Secondary,0,Richer,-28180
    04520036 02,32,Married,Rural,No Education,4,Richer,-12841
    04520039 02,24,Married,Rural,No Education,3,Poorest,-63323
    04520068 02,26,Married,Rural,Primary,1,Middle,-41106
    04520131 02,33,Married,Rural,No Education,4,Middle,-33125
    04520146 01,23,Married,Rural,Secondary,0,Richer,-22143
    04520181 02,36,Other,Rural,No Education,3,Poorest,-77778
    04520208 02,23,Single,Rural,Higher,0,Middle,-42534
    04520233 02,20,Married,Rural,Primary,2,Poorer,-60367
    04520259 04,15,Single,Rural,Primary,0,Richer,-30369
    04520311 02,36,Married,Rural,No Education,4,Middle,-47149
    04520353 03,16,Single,Rural,Primary,0,Richer,-31219
    04520372 02,30,Married,Rural,No Education,5,Richer,-16315
    04520380 02,36,Married,Rural,Primary,5,Richer,-30012
    04520387 02,20,Married,Rural,Primary,2,Richer,-14974
    04520462 03,17,Single,Rural,Primary,0,Middle,-45201
    04520475 02,32,Married,Rural,Primary,6,Richer,-20054
    04530005 02,21,Married,Rural,Primary,1,Middle,-39348
    04530027 02,29,Married,Rural,No Education,4,Poorest,-62741
    04530041 02,30,Married,Rural,No Education,4,Poorest,-67300
    04530113 08,24,Married,Rural,No Education,4,Middle,-42251
    04530126 02,38,Married,Rural,Primary,10,Poorer,-48658
    04530126 03,20,Other,Rural,Primary,2,Poorer,-48658
    04530150 02,31,Married,Rural,No Education,3,Poorer,-59562
    04530154 04,23,Married,Rural,Primary,1,Poorer,-53665
    04530156 02,42,Married,Rural,No Education,4,Poorer,-50075
    04530161 02,29,Married,Rural,No Education,3,Middle,-40105
    04530167 06,17,Married,Rural,No Education,1,Poorer,-59453
    04530199 03,18,Married,Rural,Primary,1,Middle,-40548
    04530199 07,30,Married,Rural,Primary,1,Middle,-40548
    04530208 02,40,Married,Rural,No Education,5,Middle,-35518
    04530246 03,20,Married,Rural,Primary,0,Middle,-42396
    04530250 02,18,Married,Rural,Primary,0,Middle,-45697
    04530309 02,23,Married,Rural,No Education,1,Richer,-31019
    04530322 02,25,Married,Rural,No Education,4,Middle,-35643
    04530347 02,20,Married,Rural,Primary,1,Poorest,-63204
    04530352 02,46,Married,Rural,No Education,6,Richer,-30809
    04530352 04,15,Single,Rural,Primary,0,Richer,-30809
    04530402 02,25,Married,Rural,No Education,1,Poorer,-58086
    04530412 02,33,Married,Rural,Primary,4,Middle,-44549
    04530426 02,28,Married,Rural,Primary,4,Middle,-46517
    04530451 02,43,Married,Rural,No Education,8,Middle,-39845
    04530482 02,22,Married,Rural,Primary,3,Poorer,-54784
    04540003 02,23,Married,Rural,No Education,5,Poorest,-62943
    04540037 02,35,Married,Rural,No Education,8,Poorer,-59541
    04540144 02,38,Married,Rural,No Education,9,Poorer,-56643
    04540144 03,16,Single,Rural,No Education,0,Poorer,-56643
    04540147 02,40,Married,Rural,Primary,4,Poorer,-54739
    04540189 02,18,Married,Rural,No Education,2,Middle,-45863
    04540223 02,34,Married,Rural,No Education,8,Poorer,-50572
    04540225 02,46,Married,Rural,No Education,8,Poorer,-49780
    04540225 03,16,Single,Rural,No Education,0,Poorer,-49780
    04540238 02,20,Married,Rural,No Education,1,Poorer,-54040
    04540264 02,25,Married,Rural,No Education,2,Poorest,-73607
    04540275 02,27,Married,Rural,No Education,6,Poorest,-62925
    04540312 02,34,Married,Rural,Primary,7,Poorest,-64874
    04540337 02,31,Married,Rural,No Education,5,Poorer,-53785
    04540341 01,40,Other,Rural,No Education,8,Poorest,-62718
    04540350 02,23,Married,Rural,Primary,4,Middle,-39050
    04540381 02,23,Married,Rural,Primary,2,Poorer,-49568
    04540422 02,23,Married,Rural,No Education,4,Poorer,-59737
    04540437 01,35,Married,Rural,No Education,3,Poorest,-69469
    04540439 02,18,Married,Rural,Primary,1,Poorer,-59826
    04540444 02,40,Married,Rural,No Education,6,Poorest,-69615
    04540462 02,30,Married,Rural,No Education,3,Poorer,-54511
    04540471 02,42,Married,Rural,No Education,10,Poorest,-116697
    04540477 02,18,Married,Rural,No Education,1,Richer,-27135
    04540478 02,15,Married,Rural,No Education,0,Poorest,-71407
    04550040 02,20,Single,Urban,Secondary,0,Richest,8769
    04550068 01,34,Other,Urban,Primary,0,Richest,2675
    04550117 02,20,Married,Urban,Secondary,1,Richest,102062
    04550120 02,29,Married,Urban,Secondary,1,Richest,139486
    04550144 02,30,Married,Urban,No Education,1,Richest,142583
    04550184 02,28,Married,Urban,No Education,2,Richest,110097
    04550210 02,15,Single,Urban,Primary,0,Richest,69537
    04550218 01,29,Married,Urban,Higher,0,Richest,189081
    04550241 02,20,Married,Urban,Secondary,0,Richest,131727
    04550268 02,27,Married,Urban,Secondary,0,Richest,156719
    04550318 02,45,Married,Urban,No Education,7,Richest,127364
    04550335 02,25,Married,Urban,Secondary,0,Richest,113114
    04550386 05,16,Single,Urban,Primary,0,Richest,65957
    04550395 02,25,Married,Urban,Primary,2,Richest,2292
    04550405 01,18,Single,Urban,Higher,0,Richest,74793
    04550457 02,30,Married,Urban,Primary,0,Richest,33108
    04550470 02,26,Married,Urban,Secondary,2,Richest,165149
    04550476 02,28,Married,Urban,Primary,2,Richest,-2127
    04560028 01,42,Other,Rural,No Education,5,Poorest,-72752
    04560028 02,20,Single,Rural,Primary,0,Poorest,-72752
    04560040 02,44,Married,Rural,No Education,8,Richer,-30914
    04560042 02,22,Married,Rural,No Education,2,Poorer,-55919
    04560111 02,36,Married,Rural,No Education,6,Middle,-37910
    04560132 02,48,Married,Rural,No Education,6,Middle,-44365
    04560134 02,34,Married,Rural,No Education,5,Richer,-12101
    04560141 02,46,Married,Rural,No Education,7,Middle,-43993
    04560151 02,28,Married,Rural,No Education,4,Middle,-36049
    04560190 02,18,Married,Rural,Primary,1,Poorer,-54438
    04560196 02,24,Married,Rural,No Education,4,Middle,-43735
    04560239 02,45,Married,Rural,No Education,7,Poorer,-57066
    04560239 03,23,Married,Rural,Primary,0,Poorer,-57066
    04560239 04,15,Single,Rural,Primary,0,Poorer,-57066
    04560245 02,22,Married,Rural,No Education,1,Poorer,-51812
    04560254 02,35,Married,Rural,No Education,5,Poorer,-47710
    04560254 03,17,Single,Rural,Primary,0,Poorer,-47710
    04560265 02,18,Married,Rural,Primary,1,Poorer,-55324
    04560332 03,19,Married,Rural,Primary,0,Poorer,-50807
    04560349 02,31,Married,Rural,No Education,3,Poorer,-59535
    04560409 07,16,Married,Rural,Primary,0,Poorer,-48696
    04560426 02,46,Married,Rural,No Education,7,Poorer,-56200
    04560445 02,21,Married,Rural,Primary,2,Richer,-28319
    04570017 02,47,Married,Rural,No Education,9,Richest,-3353
    04570017 05,17,Single,Rural,Primary,0,Richest,-3353
    04570028 02,34,Married,Rural,No Education,10,Poorer,-51812
    04570028 03,15,Single,Rural,Primary,0,Poorer,-51812
    04570060 01,40,Married,Rural,No Education,3,Poorer,-50390
    04570081 02,35,Married,Rural,No Education,6,Middle,-47048
    04570101 02,31,Married,Rural,No Education,8,Poorer,-51269
    04570101 03,16,Single,Rural,Primary,0,Poorer,-51269
    04570141 01,21,Single,Rural,Higher,0,Richest,2218
    04570153 02,37,Married,Rural,No Education,8,Poorer,-57081
    04570164 02,43,Married,Rural,No Education,7,Poorest,-71001
    04570193 02,40,Married,Rural,No Education,8,Middle,-34560
    04570193 03,16,Single,Rural,No Education,0,Middle,-34560
    04570207 03,20,Single,Rural,No Education,0,Poorest,-62755
    04570305 02,17,Single,Rural,Primary,0,Poorest,-71050
    04570305 03,15,Single,Rural,Primary,0,Poorest,-71050
    04570306 02,31,Married,Rural,No Education,8,Middle,-37448
    04570306 03,16,Single,Rural,Primary,0,Middle,-37448
    04570388 01,43,Married,Rural,No Education,5,Poorest,-66129
    04570407 02,34,Married,Rural,No Education,9,Poorest,-72460
    04570407 04,15,Single,Rural,Primary,0,Poorest,-72460
    04570431 02,19,Married,Rural,Primary,1,Poorer,-54725
    04570436 02,38,Married,Rural,No Education,4,Poorer,-57823
    04570437 01,40,Other,Rural,No Education,3,Poorer,-55279
    04570458 03,20,Single,Rural,Secondary,0,Poorest,-63186
    04570458 04,17,Single,Rural,Primary,0,Poorest,-63186
    04570476 02,36,Married,Rural,No Education,7,Poorest,-78613
    04570481 02,34,Married,Rural,No Education,2,Poorest,-71752
    04580007 01,27,Married,Urban,No Education,3,Richest,41184
    04580022 01,35,Married,Urban,No Education,7,Richest,3585
    04580046 01,40,Married,Urban,No Education,7,Richest,60620
    04580052 01,35,Married,Urban,Primary,7,Richest,41131
    04580078 02,23,Married,Urban,No Education,3,Richest,30258
    04580115 02,40,Married,Urban,No Education,5,Richest,55650
    04580115 03,15,Single,Urban,No Education,0,Richest,55650
    04580128 02,18,Married,Urban,Primary,1,Richest,64856
    04580152 01,35,Married,Urban,No Education,1,Richest,74381
    04580152 03,18,Married,Urban,Secondary,0,Richest,74381
    04580162 03,25,Married,Urban,Higher,3,Richest,2787
    04580173 02,45,Married,Urban,No Education,4,Richest,39171
    04580173 04,21,Other,Urban,Secondary,1,Richest,39171
    04580186 04,17,Single,Urban,Secondary,0,Richest,174177
    04580233 02,35,Married,Urban,Primary,8,Richest,106124
    04580285 02,33,Married,Urban,No Education,7,Richest,169445
    04580303 02,25,Married,Urban,No Education,2,Richest,120296
    04580318 01,30,Married,Urban,No Education,2,Poorest,-68701
    04580362 02,25,Married,Urban,Primary,1,Richest,43506
    04580380 01,37,Married,Urban,No Education,4,Poorer,-55752
    04580380 04,15,Single,Urban,Primary,0,Poorer,-55752
    04580391 02,42,Married,Urban,Primary,3,Richest,48403
    04580407 02,28,Married,Urban,No Education,6,Middle,-38820
    04580410 01,40,Married,Urban,No Education,7,Richest,132192
    04580414 04,30,Other,Urban,No Education,1,Richest,119126
    04580414 12,18,Married,Urban,Primary,1,Richest,119126
    04580419 02,40,Married,Urban,No Education,6,Poorest,-69048
    04580419 04,18,Single,Urban,Secondary,0,Poorest,-69048
    04590027 02,27,Married,Rural,Secondary,1,Poorer,-52250
    04590075 03,16,Single,Rural,Primary,0,Richer,-18534
    04590078 02,36,Married,Rural,Primary,4,Richer,-31676
    04590078 04,16,Single,Rural,Primary,1,Richer,-31676
    04590082 02,37,Married,Rural,No Education,4,Richer,-26180
    04590082 04,17,Single,Rural,Primary,0,Richer,-26180
    04590181 02,32,Married,Rural,No Education,4,Richest,2553
    04590182 01,30,Married,Rural,No Education,4,Poorer,-54864
    04590190 01,25,Married,Rural,Secondary,1,Richer,-12291
    04590207 02,26,Married,Rural,No Education,2,Poorer,-57740
    04590215 02,27,Married,Rural,No Education,5,Richest,-2258
    04590256 02,27,Married,Rural,Primary,2,Middle,-42676
    04590268 01,46,Other,Rural,No Education,5,Richer,-27519
    04590375 02,37,Married,Rural,Primary,2,Richest,5430
    04590384 02,17,Married,Rural,Primary,0,Richer,-30906
    04590394 02,30,Married,Rural,Primary,2,Richer,-29615
    04590441 02,29,Married,Rural,No Education,3,Richer,-20668
    04590443 01,47,Married,Rural,No Education,5,Poorest,-63196
    04590483 02,17,Single,Rural,Secondary,0,Richer,-13042
    04590483 03,15,Single,Rural,Primary,0,Richer,-13042
    04600008 03,18,Single,Rural,Primary,0,Middle,-38200
    04600008 04,15,Single,Rural,Primary,0,Middle,-38200
    04600018 05,18,Married,Rural,Primary,0,Richer,-25676
    04600099 02,32,Married,Rural,No Education,4,Middle,-43743
    04600117 04,16,Single,Rural,Primary,0,Richer,-21554
    04600174 03,17,Single,Rural,Primary,0,Middle,-35694
    04600251 02,31,Married,Rural,No Education,3,Richest,-6258
    04600251 05,18,Single,Rural,Primary,0,Richest,-6258
    04600258 02,27,Married,Rural,Primary,2,Middle,-34185
    04600272 02,41,Married,Rural,Primary,6,Richest,-2827
    04600276 02,28,Married,Rural,No Education,2,Richer,-31508
    04600292 02,35,Married,Rural,No Education,2,Richer,-28165
    04600299 01,45,Other,Rural,No Education,1,Poorer,-48303
    04600304 02,39,Married,Rural,No Education,2,Middle,-37786
    04600347 02,39,Married,Rural,No Education,5,Richer,-23412
    04600373 02,25,Married,Rural,No Education,2,Richer,-14635
    04600384 02,42,Married,Rural,Primary,5,Richer,-30341
    04600477 02,47,Married,Rural,No Education,6,Middle,-39813
    04610046 02,45,Married,Rural,No Education,8,Middle,-44358
    04610085 03,18,Single,Rural,Primary,0,Poorest,-81361
    04610124 02,38,Married,Rural,Primary,5,Middle,-32991
    04610145 02,35,Married,Rural,No Education,6,Middle,-40431
    04610151 02,44,Married,Rural,No Education,7,Poorest,-65088
    04610176 02,38,Married,Rural,Primary,5,Richer,-17108
    04610180 02,39,Married,Rural,Primary,4,Poorer,-51222
    04610180 07,15,Single,Rural,Primary,0,Poorer,-51222
    04610212 03,18,Single,Rural,Secondary,0,Poorest,-76246
    04610214 03,20,Single,Rural,Higher,0,Richest,-1334
    04610237 03,18,Single,Rural,Secondary,0,Middle,-44133
    04610252 02,40,Married,Rural,No Education,5,Middle,-34347
    04610315 02,36,Married,Rural,No Education,5,Poorest,-63517
    04610315 04,16,Single,Rural,Secondary,0,Poorest,-63517
    04610383 01,44,Other,Rural,No Education,5,Poorer,-56165
    04610384 02,49,Married,Rural,Primary,6,Middle,-40288
    04610391 02,38,Married,Rural,No Education,6,Middle,-44873
    04610391 03,20,Married,Rural,Secondary,0,Middle,-44873
    04610408 04,17,Single,Rural,Secondary,0,Poorer,-54900
    04610430 02,41,Married,Rural,No Education,7,Middle,-44880
    04610430 03,19,Single,Rural,Secondary,0,Middle,-44880
    04610443 02,34,Married,Rural,Primary,5,Middle,-41770
    04610469 02,26,Married,Rural,Primary,1,Poorer,-59839
    04610481 01,45,Other,Rural,No Education,4,Poorest,-64502
    04610481 02,17,Single,Rural,Secondary,0,Poorest,-64502
    04620014 02,31,Married,Rural,No Education,5,Richest,6410
    04620050 02,27,Married,Rural,No Education,4,Richer,-26851
    04620077 04,25,Married,Rural,Primary,2,Richer,-10202
    04620096 02,31,Married,Rural,No Education,7,Richest,-8792
    04620096 03,16,Single,Rural,Primary,0,Richest,-8792
    04620105 02,17,Married,Rural,No Education,1,Poorer,-51843
    04620140 07,25,Other,Rural,No Education,2,Richer,-32232
    04620160 02,22,Married,Rural,No Education,2,Richest,-1134
    04620168 01,27,Married,Rural,No Education,3,Richer,-29409
    04620175 01,49,Married,Rural,No Education,5,Richer,-20186
    04620193 02,31,Married,Rural,No Education,4,Richer,-17969
    04620209 02,30,Married,Rural,No Education,6,Richest,1932
    04620246 02,30,Married,Rural,No Education,4,Richer,-28416
    04620256 02,45,Married,Rural,No Education,8,Poorer,-55956
    04620256 03,17,Single,Rural,Primary,0,Poorer,-55956
    04620304 02,26,Married,Rural,No Education,3,Poorest,-74104
    04620338 01,26,Married,Rural,Primary,0,Richer,-32401
    04620356 02,38,Married,Rural,No Education,8,Richer,-32634
    04620356 03,16,Single,Rural,Primary,0,Richer,-32634
    04620374 02,35,Married,Rural,No Education,5,Richer,-15757
    04620374 03,16,Single,Rural,Primary,0,Richer,-15757
    04620438 04,25,Married,Rural,Primary,2,Richer,-24571
    04630000 02,26,Married,Urban,No Education,3,Richest,14158
    04630014 01,23,Single,Urban,No Education,0,Richest,55326
    04630035 02,24,Married,Urban,Primary,1,Richest,140496
    04630044 02,26,Married,Urban,Higher,1,Richest,209380
    04630044 04,16,Single,Urban,Primary,0,Richest,209380
    04630087 02,41,Other,Urban,Secondary,3,Richest,282576
    04630087 06,15,Single,Urban,Secondary,0,Richest,282576
    04630087 07,15,Single,Urban,Secondary,0,Richest,282576
    04630098 03,39,Other,Urban,Secondary,1,Richest,173511
    04630189 04,23,Single,Urban,Higher,0,Richest,203722
    04630205 03,21,Single,Urban,Higher,0,Richest,194015
    04630205 04,16,Single,Urban,Secondary,0,Richest,194015
    04630217 02,27,Married,Urban,Secondary,1,Richest,168142
    04630222 01,47,Other,Urban,No Education,3,Richest,128222
    04630231 04,22,Single,Urban,Secondary,0,Richest,47214
    04630256 06,19,Single,Urban,Primary,0,Richest,246505
    04630256 07,15,Single,Urban,Primary,0,Richest,246505
    04630356 02,30,Married,Urban,Secondary,0,Richest,163391
    04630382 01,26,Married,Urban,Primary,2,Richest,166877
    04630387 01,48,Married,Urban,Secondary,1,Richest,190028
    04630387 02,23,Single,Urban,Higher,0,Richest,190028
    04630387 03,40,Other,Urban,Primary,0,Richest,190028
